,uf_0,uf_1,uf_2,uf_3,uf_4,if_0,uf_5,uf_6,uf_7,uf_8,uf_9,uf_10,uf_11,uf_12,uf_13,uf_14,uf_15,uf_16,label
224,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
225,-1,-1,-1,-1,-1,6,-1,2,0,1,1390,-1.0,0,0,0.096153846,0.088495575,1.5,0,0
226,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
227,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
228,-1,-1,-1,-1,-1,8,-1,3,11,1,710,-1.0,0,1,0.081967213,0.07518797,1.827586206896552,6,0
229,4,-1,-1,-1,-1,6,3,0,5,2,990,0.19117647058823528,0,5,0.033333333,0.083333333,1.3125,22,0
230,0,-1,0,-1,-1,7,4,1,2,1,1490,0.0,0,-1,0.095238095,0.093457944,1.5,6,0
231,3,-1,0,10,-1,5,4,1,0,1,8600,0.0,0,0,0.09433962300000001,0.09009009,1.0,6,0
232,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
233,-1,-1,-1,-1,3,4,-1,1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
234,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
235,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
236,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
237,0,-1,0,-1,-1,10,-1,5,5,1,1280,0.16104868913857678,0,-1,0.065359477,0.046511628,1.0,2,0
238,-1,-1,-1,6,-1,5,0,3,5,1,1590,0.2,0,0,0.085470085,0.1,1.3,16,0
239,3,-1,3,-1,-1,6,3,2,3,3,290,0.18181818181818185,0,0,0.098039216,0.096153846,1.7142857142857142,39,0
240,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
241,-1,-1,0,7,-1,10,4,2,3,1,590,0.14285714285714285,0,1,0.090909091,0.084745763,1.5714285714285714,5,0
242,-1,-1,-1,-1,-1,3,-1,1,0,1,1649,0.1527777777777778,0,2,0.087719298,0.076923077,1.0,5,0
243,0,-1,4,3,3,8,-1,4,6,2,1598,0.0,0,3,0.090909091,0.096153846,1.2352941176470589,43,0
244,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
245,3,-1,3,3,-1,10,0,5,0,2,3452,-1.0,0,0,0.1,0.1,1.1666666666666667,5,0
246,-1,-1,-1,2,-1,8,-1,1,3,2,1700,-1.0,0,0,0.1,0.1,1.2222222222222223,36,0
247,-1,-1,-1,5,3,2,-1,1,1,1,1200,0.175,0,11,0.081300813,0.08064516099999999,1.5,7,0
248,-1,-1,-1,-1,-1,4,-1,2,3,2,590,0.0,0,3,0.062893082,0.088495575,1.0625,25,0
249,-1,-1,-1,-1,-1,6,0,2,3,2,1,0.16923076923076924,0,1,0.060240963855421686,0.1,1.2,12,0
250,4,-1,4,10,2,2,0,2,1,1,900,0.0,0,3,0.078740157,0.092592593,1.25,29,0
251,-1,-1,-1,-1,-1,4,-1,2,1,1,1539,-1.0,0,2,0.1,0.1,1.0,3,0
252,-1,-1,-1,12,-1,3,-1,5,1,3,3810,0.0,0,0,0.092592593,0.1,1.0,7,0
253,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
254,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
255,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
256,-1,-1,-1,-1,3,6,-1,5,0,1,-1,0.0,0,1,0.097087379,0.091743119,-1.0,1,0
257,-1,-1,4,6,3,7,0,2,1,1,1520,0.0,0,1,0.097087379,0.1,1.3333333333333333,22,0
258,-1,-1,-1,-1,-1,2,-1,2,0,1,-1,-1.0,0,0,0.09009009,0.086956522,-1.0,6,0
259,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
260,-1,-1,-1,-1,-1,10,-1,2,1,2,940,0.0,0,1,0.075757576,0.1,1.1111111111111112,28,0
261,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
262,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
263,4,-1,-1,7,-1,10,-1,4,1,2,4410,0.16666666666666666,0,2,0.1,0.099009901,1.0,4,0
264,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
265,3,-1,4,-1,-1,7,4,1,0,1,1680,0.1574074074074074,0,5,0.075757576,0.068965517,1.25,9,0
266,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
267,-1,-1,-1,11,-1,4,-1,1,0,2,2338,0.0,0,3,0.098039216,0.097087379,1.0,4,0
268,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
269,-1,-1,4,8,-1,12,3,3,3,1,400,0.0,0,17,0.086956522,0.098039216,1.4583333333333333,20,0
270,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
271,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
272,3,-1,-1,-1,-1,4,-1,3,0,1,1529,-1.0,0,1,0.097087379,0.097087379,1.0833333333333333,18,0
273,-1,-1,0,4,-1,3,-1,3,9,2,800,0.2,0,0,0.016863406408094434,0.1,2.1111111111111107,118,0
274,-1,-1,-1,-1,-1,9,-1,2,3,1,2650,0.0,0,1,0.053763440860215055,0.053475935828877004,1.1111111111111112,20,0
275,-1,-1,0,-1,-1,1,0,2,2,1,288,0.0,0,0,0.067567568,0.052356020942408384,1.0833333333333333,28,0
276,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
277,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
278,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
279,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
280,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
281,-1,-1,-1,-1,-1,4,-1,5,1,1,8094,-1.0,0,0,0.1,0.1,1.0,0,0
282,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
283,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
284,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
285,-1,-1,0,-1,-1,7,0,2,0,1,5720,-1.0,0,-1,0.1,0.1,1.0,0,0
286,-1,-1,0,-1,-1,9,2,1,0,1,288,0.0,0,2,0.09009009,0.08403361300000001,1.0,3,0
287,0,-1,-1,6,-1,11,-1,5,0,1,23800,-1.0,0,0,0.1,0.1,1.0,7,0
288,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
289,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
290,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
291,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
292,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
293,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
294,4,-1,0,6,3,9,3,3,0,2,345,0.125,0,43,0.076335878,0.090909091,1.3333333333333333,10,0
295,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
296,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
297,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
298,-1,-1,4,-1,-1,1,3,1,3,3,1500,0.1590909090909091,0,14,0.050691244,0.041841004,1.5,6,0
299,-1,-1,4,-1,-1,7,-1,2,2,1,2050,0.0,0,1,0.071428571,0.05988024,1.0909090909090908,5,0
300,3,-1,-1,10,-1,10,-1,3,0,1,1398,0.15625,0,0,0.089285714,0.08620689699999999,1.3333333333333333,11,0
301,-1,-1,-1,-1,-1,2,-1,3,0,1,-1,-1.0,0,0,0.1,0.1,-1.0,3,0
302,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
303,-1,-1,0,7,-1,1,-1,1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
304,-1,-1,0,-1,3,6,-1,2,0,1,-1,-1.0,0,0,0.1,0.1,-1.0,0,0
305,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
306,0,-1,3,-1,-1,2,4,3,3,2,4100,0.15384615384615385,29400,0,0.083333333,0.07518797,1.1428571428571428,15,0
307,-1,-1,-1,-1,-1,10,-1,4,3,1,396,0.0,0,0,0.081300813,0.08064516099999999,1.5,15,0
308,-1,-1,-1,-1,3,3,-1,1,0,1,-1,-1.0,0,-1,0.1,0.097087379,-1.0,0,0
309,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
310,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
311,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
312,-1,-1,-1,-1,-1,8,3,2,0,1,-1,-1.0,0,0,0.1,0.1,-1.0,1,0
313,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
314,4,-1,3,-1,-1,5,3,2,0,0,-1,-1.0,0,3,0.1,0.1,-1.0,-1,0
315,-1,-1,-1,-1,-1,1,0,2,0,1,-1,-1.0,0,1,0.10784313725490197,0.098039216,-1.0,1,0
316,-1,-1,-1,-1,-1,6,-1,3,4,1,100,0.0,0,0,0.088495575,0.082644628,1.3333333333333333,22,0
317,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
318,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
319,-1,-1,-1,-1,-1,1,-1,2,1,2,398,0.16279069767441862,398,1,0.07751938,0.072992701,1.0,7,0
320,-1,-1,-1,4,-1,3,-1,5,0,1,-1,0.0,0,-1,0.099009901,0.098039216,-1.0,1,0
321,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
322,-1,-1,0,-1,-1,10,-1,2,4,1,2350,0.171875,0,2,0.08403361300000001,0.086956522,1.1428571428571428,0,0
323,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
324,-1,-1,3,12,-1,6,4,2,0,3,1790,0.16666666666666666,0,0,0.082644628,0.08,1.2857142857142858,32,0
325,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
326,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
327,-1,-1,-1,-1,-1,3,0,2,0,1,-1,0.1368421052631579,0,2,0.07518797,0.057142857142857134,-1.0,1,0
328,3,-1,4,7,-1,9,4,5,3,1,1460,0.15217391304347827,0,3,0.089285714,0.096153846,1.181818181818182,15,0
329,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
330,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
331,0,-1,0,-1,-1,10,-1,2,1,1,2190,0.0,0,0,0.084745763,0.08403361300000001,1.0,15,0
332,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
333,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
334,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
335,0,-1,0,5,-1,4,4,2,2,3,1620,0.0,0,0,0.07518797,0.096153846,1.0,2,0
336,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
337,-1,-1,-1,-1,-1,10,-1,1,4,3,100,0.1686746987951807,0,1,0.088495575,0.079365079,1.4285714285714286,16,0
338,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
339,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
340,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
341,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
342,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
343,-1,-1,-1,-1,-1,7,-1,2,9,2,2070,0.15317286652078774,0,4,0.05988024,0.044052863,2.0,17,0
344,-1,-1,0,2,-1,6,4,5,0,2,990,0.15384615384615385,0,0,0.090909091,0.087719298,1.8,13,0
345,-1,-1,-1,-1,-1,11,-1,2,1,2,200,0.0,0,6,0.057591623,0.1,1.1666666666666667,5,0
346,3,3,0,3,-1,12,0,1,1,2,11900,0.0,0,7,0.061611374407582936,0.06993007,1.0,7,0
347,0,-1,-1,12,-1,12,-1,4,0,2,1534,-1.0,0,6,0.1,0.1,1.0,29,0
348,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
349,-1,-1,-1,-1,-1,6,-1,2,0,3,633,-1.0,0,1,0.1,0.1,1.1666666666666667,8,0
350,4,-1,4,12,-1,5,-1,1,0,3,1196,-1.0,0,1,0.08,0.09009009,1.6363636363636365,73,0
351,-1,-1,-1,-1,-1,6,4,2,8,2,1690,0.20194647201946472,0,0,0.025839793,0.1,2.375,162,0
352,-1,-1,0,-1,-1,4,2,2,5,1,1150,0.1271186440677966,0,1,0.082644628,0.059171597633136085,1.0833333333333333,5,0
353,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
354,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
355,3,-1,0,-1,-1,2,0,2,0,0,-1,-1.0,0,1,0.091743119,0.082644628,-1.0,-1,0
356,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
357,-1,-1,0,1,3,4,4,2,2,1,588,0.0,7800,2,0.074626866,0.07518797,1.0833333333333333,39,0
358,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
359,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
360,0,-1,0,-1,-1,8,3,3,3,4,2920,0.15789473684210525,0,0,0.096153846,0.091743119,1.318181818181818,36,0
361,0,-1,3,1,3,6,4,4,1,1,2190,-1.0,9000,0,0.09433962300000001,0.09433962300000001,1.0,0,0
362,0,-1,0,10,-1,9,0,5,2,2,252,0.0,0,8,0.09433962300000001,0.092592593,1.25,7,0
363,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
364,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
365,4,-1,0,9,-1,2,0,4,1,1,4129,0.125,0,0,0.097087379,0.099009901,1.0,15,0
366,4,-1,-1,-1,-1,2,4,2,1,1,341,0.1337386018237082,0,31,0.067741935,0.027855153203342614,1.1666666666666667,24,0
367,-1,-1,-1,-1,-1,11,-1,2,0,2,1100,0.16331658291457288,0,9,0.014858841010401191,0.051020408163265314,1.25,17,0
368,-1,-1,0,-1,-1,7,3,3,0,0,-1,0.12307692307692307,0,0,0.078740157,0.051546392,-1.0,-1,0
369,-1,-1,-1,-1,-1,3,-1,2,3,1,1180,0.0,0,3,0.089430894,0.090163934,1.2222222222222223,4,0
370,3,-1,-1,-1,-1,12,4,1,0,0,-1,0.14375,0,134,0.054054054054054064,0.036900369,-1.0,0,0
371,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
372,4,-1,-1,-1,-1,2,4,2,6,2,1780,0.2,20580,3,0.043478260869565216,0.1,1.2941176470588236,11,0
373,-1,-1,-1,9,-1,4,0,2,0,3,1560,-1.0,0,0,0.062893082,0.1,1.0,0,0
374,-1,-1,-1,-1,-1,6,-1,1,2,2,3250,-1.0,0,0,0.075757576,0.1,1.0,35,0
375,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
376,-1,-1,-1,-1,3,7,-1,2,0,1,2400,0.0,0,-1,0.099009901,0.098039216,1.0,4,0
377,-1,-1,-1,5,-1,9,-1,5,0,0,-1,-1.0,0,-1,0.097087379,0.1,-1.0,0,0
378,0,-1,3,11,-1,3,-1,2,6,2,480,0.1590909090909091,0,0,0.08620689699999999,0.082644628,1.5,31,0
379,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
380,-1,-1,-1,-1,-1,8,4,3,1,2,1880,0.13333333333333333,0,8,0.090909091,0.087719298,1.0,16,0
381,-1,-1,-1,-1,-1,1,-1,2,0,1,1,0.0,0,1,0.097087379,0.097087379,1.0,1,0
382,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
383,-1,-1,-1,-1,-1,9,-1,1,1,2,1660,-1.0,0,5,0.072992701,0.07092198599999999,1.0,10,0
384,-1,-1,-1,-1,-1,8,-1,1,-1,-1,-1,0.0,-1,-1,0.1,0.084745763,-1.0,-1,0
385,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
386,-1,-1,0,-1,3,2,4,2,2,1,2886,0.17010309278350516,0,0,0.068493151,0.06944444400000001,1.0,11,0
387,4,-1,0,9,-1,8,-1,2,2,3,150,-1.0,0,-1,0.096153846,0.097087379,1.5714285714285714,21,0
388,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
389,-1,-1,0,4,-1,2,-1,2,2,1,600,0.14473684210526316,19922,0,0.085470085,0.090909091,2.333333333333333,3,0
390,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
391,0,-1,0,11,-1,2,-1,1,0,2,2470,0.0,0,1,0.083333333,0.076335878,1.0,1,0
392,4,-1,-1,8,-1,11,-1,2,0,1,1680,-1.0,0,0,0.1,0.1,1.0,2,0
393,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
394,-1,-1,-1,-1,-1,2,0,2,2,2,3790,0.16,0,0,0.090909091,0.087719298,1.1666666666666667,15,0
395,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
396,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
397,4,-1,0,10,-1,9,-1,1,2,2,1180,0.14285714285714285,0,2,0.068965517,0.071942446,1.0666666666666669,29,0
398,-1,-1,-1,-1,3,1,-1,1,2,1,1200,0.2,0,0,0.074626866,0.1,1.0,36,0
399,0,-1,0,3,3,2,-1,2,2,2,3360,0.18032786885245905,0,1,0.09009009,0.090909091,1.0,0,0
400,-1,-1,-1,2,-1,3,-1,5,4,1,1,0.0,0,1,0.088495575,0.084745763,1.7692307692307692,27,0
401,3,-1,4,-1,-1,9,4,1,5,2,1795,0.0,0,0,0.065359477,0.064935065,1.2,24,0
402,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
403,0,-1,-1,6,-1,10,-1,2,0,2,99,-1.0,0,4,0.085470085,0.1,1.0,7,0
404,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
405,-1,-1,-1,-1,-1,6,-1,2,1,1,1,0.0,0,0,0.095238095,0.093457944,1.0,1,0
406,-1,-1,0,8,-1,3,-1,1,0,1,370,0.16666666666666666,0,0,0.097087379,0.097087379,3.0,12,0
407,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
408,0,-1,0,3,3,9,0,2,5,1,780,0.0,0,0,0.082644628,0.08064516099999999,1.3636363636363635,29,0
409,-1,-1,-1,-1,-1,3,-1,2,5,2,113,0.15584415584415584,0,4,0.062111800999999994,0.053475935828877004,1.4615384615384617,65,0
410,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
411,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
412,3,-1,0,9,-1,2,4,2,2,3,1000,0.0,0,2,0.092592593,0.095238095,1.2222222222222223,19,0
413,0,-1,3,-1,-1,8,3,0,9,2,100,0.0,5099,0,0.052631579000000005,0.039525692,2.142857142857143,53,0
414,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
415,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
416,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
417,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
418,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
419,-1,-1,-1,-1,-1,6,-1,1,0,1,2000,0.0,0,0,0.096153846,0.090909091,1.0,20,0
420,0,-1,4,6,3,8,-1,2,0,1,10300,-1.0,0,0,0.076923077,0.097087379,1.0,10,0
421,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
422,-1,-1,4,10,-1,10,-1,2,2,1,849,0.0,0,-1,0.076335878,0.068493151,1.0,10,0
423,-1,-1,-1,-1,-1,6,-1,3,2,1,1100,0.2,0,0,0.044052863,0.1,1.0909090909090908,19,0
424,-1,-1,0,-1,-1,3,0,2,1,2,7280,0.0,0,-1,0.099009901,0.099009901,1.0,3,0
425,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
426,-1,-1,-1,5,-1,6,4,1,2,1,1340,0.0,0,0,0.093457944,0.09009009,1.2,15,0
427,-1,-1,-1,-1,-1,3,-1,1,0,1,-1,-1.0,0,1,0.1,0.1,-1.0,0,0
428,4,-1,-1,4,-1,8,0,2,1,1,4753,-1.0,0,2,0.10476190476190476,0.1,1.0,10,0
429,-1,9,0,9,-1,9,-1,5,0,1,4500,-1.0,0,2,0.10576923076923077,0.096153846,1.0,2,0
430,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
431,4,-1,-1,7,3,4,4,1,2,2,150,0.0,0,0,0.097087379,0.09433962300000001,1.6,25,0
432,3,-1,-1,-1,-1,12,-1,2,1,1,2420,0.0,0,0,0.076923077,0.066666667,1.3333333333333333,28,0
433,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
434,4,-1,0,10,-1,7,0,5,0,1,150,0.16129032258064516,0,0,0.068493151,0.074074074,1.0,26,0
435,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
436,0,-1,-1,-1,-1,6,-1,2,0,1,-1,-1.0,0,0,-1.0,-1.0,-1.0,2,0
437,0,-1,-1,7,-1,12,-1,5,3,1,1100,-1.0,57000,18,0.10576923076923077,0.1,1.4705882352941178,1,0
438,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
439,-1,-1,0,10,-1,4,3,1,0,1,299,-1.0,0,0,0.092592593,0.1,1.3333333333333333,10,0
440,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
441,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
442,-1,-1,-1,-1,-1,3,-1,2,1,2,443,-1.0,0,1,0.095238095,0.091743119,1.0,2,0
443,-1,-1,-1,-1,-1,5,-1,3,0,1,99,-1.0,0,0,0.096153846,0.09009009,2.0,2,0
444,3,-1,4,5,-1,1,4,1,0,1,251,0.0,0,6,0.046948356807511735,0.068965517,1.5,6,0
445,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
